id_huesped_reserva,id_reserva,id_cliente,rol
11248,6285,306,acompanante
11249,6285,560,acompanante
11250,6286,53,titular
11251,6287,169,titular
11252,6288,491,titular
11253,6288,226,acompanante
11254,6289,494,titular
11255,6289,281,acompanante
11256,6289,692,acompanante
11257,6289,160,acompanante
11258,6289,700,acompanante
11259,6289,65,acompanante
11260,6290,8,titular
11261,6291,184,titular
11262,6292,298,titular
11263,6293,285,titular
11264,6294,659,titular
11265,6294,382,acompanante
11266,6295,327,titular
11267,6295,613,acompanante
11268,6296,81,titular
11269,6297,243,titular
11270,6298,429,titular
11271,6299,697,titular
11272,6299,240,acompanante
11273,6300,332,titular
11274,6301,182,titular
11275,6301,65,acompanante
11276,6301,220,acompanante
11277,6301,649,acompanante
11278,6301,15,acompanante
11279,6301,363,acompanante
11280,6302,472,titular
11281,6302,616,acompanante
11282,6302,633,acompanante
11283,6302,478,acompanante
11284,6303,422,titular
11285,6303,516,acompanante
11286,6303,564,acompanante
11287,6303,655,acompanante
11288,6304,724,titular
11289,6305,552,titular
11290,6306,371,titular
11291,6306,470,acompanante
11292,6307,737,titular
11293,6307,257,acompanante
11294,6308,86,titular
11295,6309,89,titular
11296,6309,334,acompanante
11297,6310,768,titular
11298,6310,204,acompanante
11299,6311,234,titular
11300,6311,18,acompanante
11301,6312,208,titular
11302,6313,689,titular
11303,6314,739,titular
11304,6315,366,titular
11305,6316,401,titular
11306,6317,627,titular
11307,6317,540,acompanante
11308,6318,505,titular
11309,6319,369,titular
11310,6319,188,acompanante
11311,6320,96,titular
11312,6321,46,titular
11313,6322,625,titular
11314,6322,158,acompanante
11315,6322,231,acompanante
11316,6322,448,acompanante
11317,6322,622,acompanante
11318,6323,51,titular
11319,6324,132,titular
11320,6325,466,titular
11321,6325,736,acompanante
11322,6325,150,acompanante
11323,6325,170,acompanante
11324,6326,550,titular
11325,6327,640,titular
11326,6327,759,acompanante
11327,6327,276,acompanante
11328,6328,88,titular
11329,6329,303,titular
11330,6330,642,titular
11331,6331,96,titular
11332,6331,584,acompanante
11333,6332,241,titular
11334,6333,512,titular
11335,6333,572,acompanante
11336,6333,156,acompanante
11337,6333,625,acompanante
11338,6333,5,acompanante
11339,6334,169,titular
11340,6335,24,titular
11341,6335,739,acompanante
11342,6336,556,titular
11343,6336,572,acompanante
11344,6337,427,titular
11345,6338,253,titular
11346,6338,74,acompanante
11347,6339,148,titular
11348,6339,467,acompanante
11349,6340,642,titular
11350,6341,33,titular
11351,6342,307,titular
11352,6343,82,titular
11353,6344,737,titular
11354,6344,417,acompanante
11355,6344,741,acompanante
11356,6344,162,acompanante
11357,6345,438,titular
11358,6346,567,titular
11359,6347,458,titular
11360,6348,466,titular
11361,6349,18,titular
11362,6350,781,titular
11363,6350,475,acompanante
11364,6351,240,titular
11365,6352,168,titular
11366,6352,587,acompanante
11367,6353,441,titular
11368,6353,226,acompanante
11369,6354,191,titular
11370,6354,577,acompanante
11371,6354,205,acompanante
11372,6355,208,titular
11373,6355,459,acompanante
11374,6356,667,titular
11375,6357,137,titular
11376,6357,593,acompanante
11377,6357,732,acompanante
11378,6358,729,titular
11379,6359,181,titular
11380,6360,45,titular
11381,6361,104,titular
11382,6361,795,acompanante
11383,6362,740,titular
11384,6363,776,titular
11385,6363,583,acompanante
11386,6364,132,titular
11387,6365,508,titular
11388,6365,224,acompanante
11389,6365,546,acompanante
11390,6365,763,acompanante
11391,6365,148,acompanante
11392,6366,386,titular
11393,6366,457,acompanante
11394,6367,400,titular
11395,6367,167,acompanante
11396,6368,159,titular
11397,6369,774,titular
11398,6370,287,titular
11399,6371,279,titular
11400,6372,363,titular
11401,6373,468,titular
11402,6374,550,titular
11403,6375,154,titular
11404,6375,789,acompanante
11405,6376,624,titular
11406,6376,587,acompanante
11407,6377,1,titular
11408,6377,340,acompanante
11409,6377,169,acompanante
11410,6377,536,acompanante
11411,6378,679,titular
11412,6378,160,acompanante
11413,6379,675,titular
11414,6379,257,acompanante
11415,6380,360,titular
11416,6381,108,titular
11417,6382,150,titular
11418,6383,376,titular
11419,6383,728,acompanante
11420,6384,504,titular
11421,6384,534,acompanante
11422,6384,550,acompanante
11423,6384,146,acompanante
11424,6384,248,acompanante
11425,6385,383,titular
11426,6385,181,acompanante
11427,6386,143,titular
11428,6386,245,acompanante
11429,6387,313,titular
11430,6388,693,titular
11431,6389,154,titular
11432,6389,319,acompanante
11433,6389,198,acompanante
11434,6390,711,titular
11435,6391,514,titular
11436,6391,10,acompanante
11437,6391,272,acompanante
11438,6392,489,titular
11439,6392,204,acompanante
11440,6392,461,acompanante
11441,6392,107,acompanante
11442,6392,607,acompanante
11443,6393,50,titular
11444,6393,246,acompanante
11445,6394,93,titular
11446,6394,60,acompanante
11447,6394,57,acompanante
11448,6394,776,acompanante
11449,6394,232,acompanante
11450,6394,549,acompanante
11451,6395,611,titular
11452,6396,510,titular
11453,6397,27,titular
11454,6397,457,acompanante
11455,6398,143,titular
11456,6398,566,acompanante
11457,6399,626,titular
11458,6400,745,titular
11459,6400,224,acompanante
11460,6400,435,acompanante
11461,6401,10,titular
11462,6402,602,titular
11463,6402,218,acompanante
11464,6402,93,acompanante
11465,6403,761,titular
11466,6404,706,titular
11467,6405,649,titular
11468,6406,499,titular
11469,6407,690,titular
11470,6408,795,titular
11471,6408,660,acompanante
11472,6409,117,titular
11473,6410,334,titular
11474,6411,155,titular
11475,6411,688,acompanante
11476,6411,207,acompanante
11477,6411,117,acompanante
11478,6411,603,acompanante
11479,6412,739,titular
11480,6412,178,acompanante
11481,6413,581,titular
11482,6413,339,acompanante
11483,6414,624,titular
11484,6415,473,titular
11485,6416,31,titular
11486,6416,447,acompanante
11487,6416,717,acompanante
11488,6417,172,titular
11489,6418,551,titular
11490,6418,436,acompanante
11491,6418,69,acompanante
11492,6419,30,titular
11493,6419,522,acompanante
11494,6419,142,acompanante
11495,6420,90,titular
11496,6420,155,acompanante
11497,6421,465,titular
11498,6422,186,titular
11499,6423,513,titular
11500,6424,392,titular
11501,6425,751,titular
11502,6425,176,acompanante
11503,6425,773,acompanante
11504,6425,501,acompanante
11505,6426,50,titular
11506,6427,697,titular
11507,6428,184,titular
11508,6429,214,titular
11509,6429,253,acompanante
11510,6430,209,titular
11511,6431,461,titular
11512,6431,495,acompanante
11513,6432,487,titular
11514,6433,496,titular
11515,6433,707,acompanante
11516,6433,236,acompanante
11517,6433,184,acompanante
11518,6434,643,titular
11519,6435,603,titular
11520,6435,519,acompanante
11521,6435,667,acompanante
11522,6435,497,acompanante
11523,6436,88,titular
11524,6437,413,titular
11525,6437,450,acompanante
11526,6437,231,acompanante
11527,6438,616,titular
11528,6439,114,titular
11529,6440,635,titular
11530,6441,269,titular
11531,6442,352,titular
11532,6443,67,titular
11533,6443,212,acompanante
11534,6443,149,acompanante
11535,6443,381,acompanante
11536,6444,295,titular
11537,6444,749,acompanante
11538,6444,482,acompanante
11539,6444,254,acompanante
11540,6445,398,titular
11541,6445,524,acompanante
11542,6446,344,titular
11543,6447,23,titular
11544,6447,419,acompanante
11545,6447,743,acompanante
11546,6448,309,titular
11547,6448,490,acompanante
11548,6449,297,titular
11549,6450,303,titular
11550,6450,41,acompanante
11551,6451,427,titular
11552,6452,46,titular
11553,6452,243,acompanante
11554,6452,222,acompanante
11555,6453,552,titular
11556,6454,358,titular
11557,6455,365,titular
11558,6455,424,acompanante
11559,6456,665,titular
11560,6456,85,acompanante
11561,6457,55,titular
11562,6458,43,titular
11563,6459,765,titular
11564,6459,264,acompanante
11565,6459,652,acompanante
11566,6459,383,acompanante
11567,6460,375,titular
11568,6460,656,acompanante
11569,6460,284,acompanante
11570,6461,352,titular
11571,6462,296,titular
11572,6462,593,acompanante
11573,6463,143,titular
11574,6464,86,titular
11575,6464,3,acompanante
11576,6464,240,acompanante
11577,6465,454,titular
11578,6466,344,titular
11579,6467,363,titular
11580,6468,507,titular
11581,6469,394,titular
11582,6469,463,acompanante
11583,6470,132,titular
11584,6471,283,titular
11585,6472,377,titular
11586,6473,306,titular
11587,6474,238,titular
11588,6475,782,titular
11589,6475,83,acompanante
11590,6476,43,titular
11591,6476,628,acompanante
11592,6476,40,acompanante
11593,6477,497,titular
11594,6477,427,acompanante
11595,6477,439,acompanante
11596,6478,217,titular
11597,6478,18,acompanante
11598,6478,475,acompanante
11599,6479,303,titular
11600,6480,457,titular
11601,6480,426,acompanante
11602,6480,429,acompanante
11603,6480,431,acompanante
11604,6480,83,acompanante
11605,6481,309,titular
11606,6482,538,titular
11607,6482,767,acompanante
11608,6482,334,acompanante
11609,6482,367,acompanante
11610,6483,747,titular
11611,6484,428,titular
11612,6485,42,titular
11613,6486,469,titular
11614,6486,195,acompanante
11615,6487,51,titular
11616,6488,288,titular
11617,6489,758,titular
11618,6490,503,titular
11619,6491,475,titular
11620,6492,526,titular
11621,6492,616,acompanante
11622,6492,775,acompanante
11623,6492,528,acompanante
11624,6492,450,acompanante
11625,6492,709,acompanante
11626,6493,36,titular
11627,6493,130,acompanante
11628,6493,472,acompanante
11629,6494,605,titular
11630,6495,276,titular
11631,6496,205,titular
11632,6496,660,acompanante
11633,6497,81,titular
11634,6498,564,titular
11635,6499,242,titular
11636,6499,524,acompanante
11637,6500,149,titular
11638,6500,279,acompanante
11639,6500,37,acompanante
11640,6501,303,titular
11641,6501,796,acompanante
11642,6502,579,titular
11643,6502,325,acompanante
11644,6503,677,titular
11645,6504,212,titular
11646,6505,332,titular
11647,6505,581,acompanante
11648,6505,352,acompanante
11649,6505,186,acompanante
11650,6506,718,titular
11651,6507,750,titular
11652,6507,30,acompanante
11653,6507,127,acompanante
11654,6507,425,acompanante
11655,6508,181,titular
11656,6509,131,titular
11657,6510,683,titular
11658,6511,576,titular
11659,6512,236,titular
11660,6513,707,titular
11661,6513,656,acompanante
11662,6513,366,acompanante
11663,6513,31,acompanante
11664,6513,422,acompanante
11665,6514,427,titular
11666,6514,610,acompanante
11667,6514,624,acompanante
11668,6515,466,titular
11669,6516,575,titular
11670,6516,332,acompanante
11671,6517,385,titular
11672,6518,659,titular
11673,6518,538,acompanante
11674,6518,735,acompanante
11675,6519,543,titular
11676,6520,203,titular
11677,6520,337,acompanante
11678,6520,309,acompanante
11679,6520,489,acompanante
11680,6520,773,acompanante
11681,6520,15,acompanante
11682,6521,153,titular
11683,6521,156,acompanante
11684,6521,191,acompanante
11685,6521,235,acompanante
11686,6521,784,acompanante
11687,6522,724,titular
11688,6523,242,titular
11689,6523,299,acompanante
11690,6523,169,acompanante
11691,6523,266,acompanante
11692,6524,106,titular
11693,6524,491,acompanante
11694,6524,180,acompanante
11695,6524,130,acompanante
11696,6525,219,titular
11697,6525,253,acompanante
11698,6525,723,acompanante
11699,6525,551,acompanante
11700,6526,472,titular
11701,6526,105,acompanante
11702,6526,284,acompanante
11703,6527,460,titular
11704,6527,224,acompanante
11705,6528,264,titular
11706,6529,207,titular
11707,6530,790,titular
11708,6531,413,titular
11709,6531,749,acompanante
11710,6532,51,titular
11711,6532,628,acompanante
11712,6533,538,titular
11713,6534,167,titular
11714,6534,349,acompanante
11715,6535,20,titular
11716,6536,796,titular
11717,6536,104,acompanante
11718,6536,618,acompanante
11719,6536,682,acompanante
11720,6537,748,titular
11721,6537,797,acompanante
11722,6538,701,titular
11723,6538,433,acompanante
11724,6538,593,acompanante
11725,6538,150,acompanante
11726,6539,709,titular
11727,6539,332,acompanante
11728,6540,270,titular
11729,6540,331,acompanante
11730,6540,532,acompanante
11731,6541,418,titular
11732,6542,515,titular
11733,6543,43,titular
11734,6543,245,acompanante
11735,6543,149,acompanante
11736,6544,570,titular
11737,6545,594,titular
11738,6546,469,titular
11739,6547,95,titular
11740,6547,520,acompanante
11741,6547,40,acompanante
11742,6547,241,acompanante
11743,6547,526,acompanante
11744,6548,167,titular
11745,6549,595,titular
11746,6549,360,acompanante
11747,6550,51,titular
11748,6551,135,titular
11749,6552,225,titular
11750,6553,498,titular
11751,6554,295,titular
11752,6555,511,titular
11753,6555,533,acompanante
11754,6556,629,titular
11755,6556,502,acompanante
11756,6557,443,titular
11757,6558,776,titular
11758,6558,102,acompanante
11759,6558,226,acompanante
11760,6558,656,acompanante
11761,6559,611,titular
11762,6559,394,acompanante
11763,6559,32,acompanante
11764,6560,246,titular
11765,6561,731,titular
11766,6562,685,titular
11767,6563,375,titular
11768,6564,33,titular
11769,6565,721,titular
11770,6565,232,acompanante
11771,6566,283,titular
11772,6567,561,titular
11773,6567,578,acompanante
11774,6568,28,titular
11775,6568,154,acompanante
11776,6569,564,titular
11777,6570,298,titular
11778,6570,727,acompanante
11779,6571,624,titular
11780,6571,66,acompanante
11781,6571,695,acompanante
11782,6571,664,acompanante
11783,6572,181,titular
11784,6572,740,acompanante
11785,6573,319,titular
11786,6574,91,titular
11787,6574,2,acompanante
11788,6575,40,titular
11789,6575,789,acompanante
11790,6576,218,titular
11791,6576,727,acompanante
11792,6577,799,titular
11793,6578,429,titular
11794,6579,658,titular
11795,6579,243,acompanante
11796,6579,307,acompanante
11797,6579,168,acompanante
11798,6580,68,titular
11799,6580,462,acompanante
11800,6581,156,titular
11801,6582,141,titular
11802,6583,278,titular
11803,6584,447,titular
11804,6584,373,acompanante
11805,6584,638,acompanante
11806,6585,10,titular
11807,6586,192,titular
11808,6587,146,titular
11809,6588,95,titular
11810,6588,156,acompanante
11811,6589,715,titular
11812,6589,253,acompanante
11813,6590,659,titular
11814,6590,660,acompanante
11815,6590,269,acompanante
11816,6590,180,acompanante
11817,6590,487,acompanante
11818,6591,68,titular
11819,6591,475,acompanante
11820,6591,502,acompanante
11821,6592,33,titular
11822,6593,695,titular
11823,6594,650,titular
11824,6595,159,titular
11825,6596,102,titular
11826,6596,49,acompanante
